area,base_kv,bus_i,name,state,va,vm,x,y,number,angle,magnitude
2,11.0,1267,bus_1540,1,-0.234466769811002,1.0487725143760835,76.0,-134.0,1267,-0.0575529971453189,1.096243959807801
10,11.0,973,bus_3154,3,0.1465435056123485,1.073493882640691,1131.0,4150.0,973,-0.2809950056335503,0.9982276871393232
15,11.0,885,bus_5181,5,-0.0688469043940266,1.0117075157112705,1243.0,-5908.0,885,1.0695363080096478,0.8788074381178145
13,132.0,1271,bus_4180,4,0.7356633379096249,0.9634043234084966,-2124.0,-1196.0,1271,-0.1791585798530987,1.1596935923152552
14,0.6899999999999998,1593,bus_4078,4,0.3595716252156517,1.100000010169744,-932.0,-2934.0,1593,0.269437978074728,1.160433602862825
12,33.0,200,bus_4374,4,0.9533355699988688,1.0566167197895686,-2669.0,-784.0,200,0.0950714287460235,1.2019491352977862
7,11.0,1158,bus_2344,2,-0.3713887939384272,1.029168182342433,1404.0,-4399.0,1158,0.1119254023235517,1.1887760062978203
13,11.0,641,bus_4480,4,0.9611393788739884,1.0409933885350295,-1918.0,-1872.0,641,0.076369531907791,1.3665581246659175
1,22.0,428,bus_1582,1,0.2241973556673716,1.0571770172964832,2380.0,1969.0,428,0.7768600431557082,1.0571770210832256
15,11.5,1085,bus_5016,5,-0.3182167004102768,1.0114659771659704,1381.0,-5395.0,1085,0.53310374000936,1.0114674016942384
8,22.0,1830,bus_3191,3,-0.425908903665939,1.0319539244722866,-868.0,7212.0,1830,-0.2066230928760695,1.0334682790654268
1,500.0,2005,bus_fxf_500 kV backbone,3,0.0,1.0,,,2005,-0.0520628709784318,1.1171656904791345
7,66.0,1425,bus_2231,2,-0.5520532721973748,1.0237012433519428,941.0,-4072.0,1425,0.0459186913853002,1.188921979513904
11,33.0,772,bus_3353,3,-0.3679577885493987,1.034603501041466,114.0,2501.0,772,-0.2810330040742461,0.973693708340692
8,22.0,1074,bus_3331,3,-0.585374808847904,1.0089151429001928,-1191.0,7364.0,1074,-0.2749204411624313,1.0101425372971744
9,15.0,273,bus_3264,3,0.1732649512637993,1.089410984352306,-946.0,4647.0,273,0.1235017870048446,1.0817506321637549
5,220.0,734,bus_2162,2,-0.01523704079824,1.0797691229576831,0.0,-1900.0,734,0.1123111533239819,1.2869197087984563
8,132.0,1356,bus_3023,3,-0.3170276765160931,1.018928938650691,-814.0,5960.0,1356,-0.0702783552574076,1.0163464631618229
11,33.0,1612,bus_3520,3,-0.3372184154652256,1.039537435453649,-436.0,3314.0,1612,-0.2505017738864009,1.015386492809133
11,11.0,1361,bus_3236,3,-0.1128518524264652,1.0340249341875445,-417.0,2805.0,1361,-0.0869486070806006,1.1389853240203065
7,22.0,717,bus_2309,2,-0.4085077672818551,1.0479816971478035,1443.0,-4803.0,717,0.0824832198281897,1.2042109082756478
6,66.0,1810,bus_2292,2,-0.4137380515953331,1.025184470378807,682.0,-4013.0,1810,0.1224631601793562,1.2105144560567556
4,15.4,822,bus_1038,1,0.2052554034274704,0.9605721389753268,1364.0,-1619.0,822,0.3726605093694439,0.9605719068375362
15,11.0,1552,bus_5035,5,-0.1096127260507796,0.9610619853262518,1550.0,-5680.0,1552,0.6806501043396203,0.9610620573726896
9,132.0,1135,bus_3475,3,-0.2126450294086087,1.0622837476921587,-677.0,4045.0,1135,0.0041009241473969,1.0648578141104152
11,110.0,1011,bus_3302,3,-0.3425023707203655,1.0455652274023228,566.0,3102.0,1011,-0.2559705430037789,0.9497268986792964
1,33.0,583,bus_1563,1,-0.2458588745180465,1.0674881892761046,1432.0,1715.0,583,-0.0632721120046721,1.1272553261085976
1,0.6899999999999998,61,bus_1016,1,-0.0572716085367545,1.0293062558669726,2806.0,2270.0,61,0.0532996177150941,1.0240131038131075
12,0.6899999999999998,247,bus_4049,4,1.0854410871570286,1.0973457462448664,-2992.0,-1827.0,247,0.1320579255538526,1.7573031590341817
11,110.0,835,bus_3192,3,-0.2603647029905155,1.0483683239127992,-476.0,3255.0,835,-0.1169691316153271,1.0429261102797065
2,132.0,385,bus_1375,1,-0.2152160542018116,1.0515051876554455,112.0,-493.0,385,-0.0631010986773828,1.0982289841856123
13,275.0,457,bus_4145,4,0.9640131787637686,1.0469676983228182,-1727.0,-2102.0,457,0.1352165845624343,1.5050182830628658
9,132.0,1681,bus_3278,3,-0.0503180043870323,1.0709646480259616,985.0,4116.0,1681,-0.2809393545876155,1.036100090385129
5,66.0,611,bus_2270,2,-0.1556501605268402,0.9309506041134976,-457.0,-3444.0,611,0.3965789063220593,1.0233321856959534
2,500.0,1179,bus_1092,1,-0.1420285130341946,1.0447066630930333,703.0,257.0,1179,-0.1195024480831221,1.045712289571487
11,110.0,1949,starbus_xf_3333_3336_3335_1,3,-0.3859666788807568,1.0440549498554348,562.0,3029.0,1949,-0.3535298754963628,0.8730379263328774
4,66.0,1836,bus_1503,1,-0.0261240305660826,1.0748945425897374,2342.0,-1574.0,1836,0.114300940035787,1.0792924258334544
8,19.1,1914,bus_3487,3,-0.3334413187236122,0.9959589682928488,-743.0,6489.0,1914,-0.1519846270742749,0.995611220541704
12,1.0,1786,bus_4007,4,0.9316105311463418,1.079611049540272,-2601.0,-564.0,1786,0.0628358938132514,1.0796111120648644
7,220.0,1862,bus_2117,2,-0.4983763229204765,1.016262300277308,889.0,-4202.0,1862,0.088564561385932,1.176156475733905
13,66.0,992,bus_4228,4,0.7238271980298471,0.9753058538824124,-2150.0,-1130.0,992,-0.2178331554864012,1.1590610929943128
13,11.5,56,bus_4033,4,0.983652105064042,0.9726996149486972,-2699.0,-2747.0,56,0.0664416590769079,1.263423552633078
8,13.8,528,bus_3460,3,-0.3509123293704541,1.030017425319613,-510.0,6813.0,528,-0.1704101933591434,1.0259678843859736
6,500.0,2015,bus_fxf_MEL SEV Option 1 Western Renewables Link,2,0.0,1.0,,,2015,0.1220410682111489,1.5573131414201529
13,11.0,438,bus_4459,4,0.8651361878924446,1.0019427211414766,-1894.0,-2326.0,438,-0.243040059475067,1.230480471503099
8,11.0,1704,bus_3454,3,-0.4682493593029228,0.9300687198949824,-1418.0,6944.0,1704,-0.1181259634345714,0.9290084909647932
12,1.0,723,bus_4008,4,0.932023169679796,1.0744380359669108,-2595.0,-596.0,723,0.0565348363047513,1.1637430298908529
11,110.0,1731,bus_3129,3,-0.2141572728076059,1.01925279445709,-707.0,3092.0,1731,-0.1261693401628827,1.046431827121711
2,33.0,1285,bus_1162,1,-0.0932172855885754,1.055023079420299,839.0,-193.0,1285,-0.0214896128179106,1.0460895482708337
12,132.0,264,bus_4182,4,0.9902365540141812,1.0577115781739546,-3298.0,-1459.0,264,0.1169772955692522,1.759164168379312
6,220.0,1797,bus_2147,2,-0.41464654161569,1.0304514729526637,693.0,-3568.0,1797,0.1211642802848368,1.2112606821225802
2,132.0,1081,bus_1259,1,-0.3206496403503697,1.0362076293436453,-164.0,-511.0,1081,-0.3171320601180182,0.9976364515756516
9,132.0,1842,bus_3530,3,0.0164021000718692,1.0737176770047565,-731.0,4614.0,1842,0.1287639244523084,1.069863133808164
11,33.0,1807,bus_3326,3,-0.3776695595988733,1.0244205793999026,-831.0,2135.0,1807,-0.2047779999133069,1.0978491663565275
14,66.0,1178,bus_4272,4,1.0003842266771867,1.018506508518927,-2315.0,-3045.0,1178,0.110677784777992,1.489794974526217
15,220.0,1735,bus_5140,5,-0.0388354520974067,1.1000000041805902,1776.0,-5663.0,1735,1.311862959522184,0.8672323612289268
4,132.0,106,bus_1204,1,-0.0572523526243696,1.0614524017422309,2049.0,-1463.0,106,0.0833128055249225,1.0647420558365692
3,132.0,1841,bus_1405,1,-0.2781446214406633,1.034259722078723,1172.0,304.0,1841,-0.3227716653722267,0.9875598006275416
15,33.0,435,bus_5178,5,-0.1523728517976027,1.0268377244945754,1868.0,-6138.0,435,0.4537712114315087,1.0335793225818573
12,33.0,489,bus_4356,4,1.020808491894561,0.9372266497476018,-3940.0,-1763.0,489,0.1358304370672754,1.3362204139798406
15,110.0,1246,bus_5058,5,-0.1723031372103341,1.059719231269035,2384.0,-5507.0,1246,0.7573575982534201,1.0706705991731245
13,33.0,1607,bus_4381,4,0.9556169421573356,1.0086695675390995,-1913.0,-2399.0,1607,0.0174357728129075,1.3561283687293948
5,15.0,846,bus_2028,2,0.1460443195126012,1.0376065676892408,749.0,-1979.0,846,0.6040636766229059,1.0376065268173864
2,33.0,576,bus_1533,1,0.0564307242209167,1.0562799632546254,885.0,495.0,576,-0.0071132725258485,1.0632615134649528
4,132.0,584,bus_1365,1,-0.0573720726614768,1.092321025151486,816.0,-1464.0,584,0.7941785730774261,0.2983253255788219
8,132.0,287,bus_3169,3,-0.3089190264893006,1.0401731318226684,-704.0,5918.0,287,-0.074935536199389,1.0379787707202222
8,22.0,213,bus_3091,3,-0.5676879700415046,1.0766637559352852,-1178.0,7426.0,213,-0.2580617796361771,1.0770690501109912
4,11.0,474,bus_2088,2,0.2059062545579829,1.0927285934904027,1180.0,-1793.0,474,-0.0880237657444426,0.9388285504871569
5,17.0,1734,bus_2019,2,0.0297147457515377,0.9924945752841418,776.0,-1869.0,1734,0.2509092205812682,1.0038359980749367
12,33.0,1959,bus_4367,4,1.188299098572034,1.0092107695188473,-2963.0,-1268.0,1959,0.1331141172110886,1.5437250930091202
6,11.5,1311,bus_2062,2,0.1466627833874185,1.0015815703700557,1088.0,-3080.0,1311,0.2585971828024243,1.0823896601687737
4,330.0,356,bus_1102,1,-0.0222738788854402,1.0441417322900983,1404.0,-1052.0,356,0.091324459504433,1.03646814758358
12,33.0,265,bus_4227,4,0.9755445845092496,1.0462913224357206,-2622.0,-1418.0,265,0.0716598689988055,1.545852043354625
8,132.0,215,bus_3180,3,-0.5136136818039341,1.0097701103487726,-1056.0,7407.0,215,-0.2083457097867676,1.0098331880406115
9,275.0,1023,bus_3565,3,-0.1509813782723702,1.0858195049692354,-60.0,5289.0,1023,0.0683004420711359,1.0774113997524104
2,11.0,443,bus_1087,1,-0.4008996961241409,1.0544496338695404,-707.0,529.0,443,-0.2430177801735418,1.1187111282310072
9,275.0,1696,bus_3613,3,0.05544772026062,1.0797792921548544,919.0,3556.0,1696,-0.0491059972880335,1.1326125506909543
7,220.0,424,bus_2167,2,-0.4983336803386995,1.0158487371111409,877.0,-4079.0,424,0.0886072040392247,1.175677844496864
15,110.0,154,bus_5100,5,-0.1275540856397039,1.027823872392618,2051.0,-6125.0,154,0.478662930781307,1.0345719020460789
15,110.0,1151,bus_5102,5,-0.1162282949593965,1.027277917610787,1590.0,-6368.0,1151,0.4684534187504233,1.0230176000745277
13,11.0,682,bus_4418,4,0.9721382539371468,1.012828813800457,-2466.0,-2423.0,682,0.036855445587129,1.3737309188253155
2,132.0,49,starbus_xf_1430_1502_1542_1,1,-0.2915837372065172,1.0427877309712503,253.0,911.0,49,-0.1124489860070995,1.0725894452405669
15,220.0,5,bus_5143,5,-0.0724658765123481,1.093081832864612,1808.0,-5612.0,5,1.057348460042482,0.9601703402853738
2,132.0,1345,bus_1496,1,-0.2286509363649947,1.0490014635702751,531.0,970.0,1345,-0.0755525424596385,1.0642297904057458
8,132.0,990,bus_3240,3,-0.4663455998087097,1.0144429772009662,-945.0,7178.0,990,-0.2157430687215923,1.0150512827324387
1,132.0,196,bus_1226,1,-0.0898100719553819,1.0515673433718449,1876.0,1777.0,196,0.0360720460007442,1.0572538881252505
13,33.0,1546,bus_4385,4,0.8079479307061209,0.9583156487664092,-1450.0,-1717.0,1546,-0.0223644088726573,1.3489364262437689
11,110.0,90,starbus_xf_3333_3336_3335_3,3,-0.3949562416463011,1.0417577179947213,554.0,3051.0,90,-0.3763650880618327,0.8573994798515523
14,11.0,707,bus_4469,4,0.9445701353129774,1.024590962821004,-1639.0,-2861.0,707,0.1197756487082094,1.46529268785593
14,66.0,994,bus_4292,4,1.0104655210420763,1.0128544670191284,-2134.0,-3081.0,994,0.1112106769999832,1.5027348562387943
13,275.0,404,bus_4137,4,0.972976792523375,1.0492667084918716,-1782.0,-2384.0,404,0.1377647423500847,1.5214409883908782
1,66.0,742,bus_1591,1,-0.1437661388686381,1.0573916166032835,2140.0,2475.0,742,0.0052665009734272,1.0607939234556671
10,22.0,1089,bus_3541,3,0.0039078864118271,1.0411298459913203,1241.0,3944.0,1089,-0.1811489265979752,1.0186777645202545
11,33.0,201,bus_3230,3,-0.3524813477434561,1.022574598755133,-139.0,3166.0,201,-0.2781037906388137,0.9626356754949308
5,500.0,311,bus_2205,2,-0.2169802566423819,1.0052346400048493,-357.0,-3142.0,311,0.1098747757102724,1.4478489902352814
13,13.8,1402,bus_4061,4,1.0353950062205637,0.9951094854325668,-2035.0,-2683.0,1402,0.1367121742718147,1.4318486366522842
15,22.0,1566,bus_5197,5,-0.0409747276422578,1.0537106562457297,2285.0,-6382.0,1566,0.5744790979056605,1.0492225198076792
13,132.0,315,bus_4185,4,0.4705742033503379,0.928954102570519,-2132.0,-986.0,315,-0.5777385133267288,0.9362789219908416
11,33.0,448,bus_3343,3,-0.1888305087066351,0.9903161434951115,-730.0,3017.0,448,-0.1366898312344649,1.0406861764394673
1,66.0,461,bus_1584,1,-0.0606664734252473,1.0309708418378605,2131.0,2306.0,461,0.0396945120410556,1.0290420797343118
11,11.0,1350,bus_3645,3,-0.3646048488269517,1.0067857325535503,-663.0,3254.0,1350,-0.3042975176735128,0.9580412247880687
8,22.0,366,bus_3082,3,-0.4643849521681431,0.9814104557123088,-1473.0,6964.0,366,-0.1146184215869155,0.9857951892022312
6,66.0,757,bus_2097,2,-0.5223326795180929,1.0570906119596284,453.0,-4193.0,757,0.1136880205538389,1.3419557583486836
15,220.0,1619,bus_5162,5,-0.0776741060992183,1.04276547860073,1605.0,-6131.0,1619,0.4789184402136294,1.0339884360030691
13,11.0,841,bus_4456,4,0.9305703555481432,0.9984217452299124,-2245.0,-2834.0,841,-0.0446677012982753,1.3736751793324755
9,132.0,1699,bus_3050,3,-0.0427889812970318,1.0726667775630871,623.0,5110.0,1699,0.2205948879813726,1.1113830035653467
4,132.0,657,bus_2139,2,0.2059062514397749,1.092728662732128,1136.0,-1803.0,657,-0.0880237703570456,0.9388286129765968
7,33.0,1227,bus_2338,2,-0.475427200057728,1.0691795032292442,1031.0,-4353.0,1227,0.1002093204464018,1.2245852778075623
12,0.6899999999999998,1800,bus_4010,4,1.0832274162120628,1.096627164215424,-3048.0,-1968.0,1800,0.2320781871207521,1.6969781488417406
14,33.0,71,bus_4379,4,1.0191018363785331,0.9888942490355244,-2084.0,-4020.0,71,0.1149418743554063,1.4999628623191297
9,132.0,984,bus_3298,3,-0.2293745795068441,1.044670294873952,434.0,5611.0,984,0.0348694053805065,1.0659093693816044
1,132.0,1306,bus_1312,1,-0.0592168212426923,1.0576657920515482,2044.0,2249.0,1306,0.0403414716269929,1.055461182576862
9,132.0,1446,bus_3151,3,-0.1609088716493634,1.0603389402785155,446.0,5307.0,1446,0.095662958136187,1.0878100756677953
5,220.0,988,starbus_xf_2077_2205_2346_2,2,-0.2502141326496319,0.9953864443885309,-399.0,-3284.0,988,0.0287144122568302,1.323203785158383
4,330.0,1339,starbus_xf_1148_1079_1080_4,1,0.0779531531072654,1.0307042299748483,1379.0,-1490.0,1339,0.2514300022892592,1.040745242696688
11,11.0,1986,bus_3125,3,-0.4176516136547103,1.023563229173553,-873.0,2400.0,1986,-0.2959199946638101,1.0073584839742211
1,33.0,997,bus_1592,1,-0.3127984072327583,1.0505292349175197,926.0,1474.0,997,-0.0896675156197371,1.111241046833588
6,220.0,614,bus_2146,2,-0.408047643810458,1.038004369321867,514.0,-3576.0,614,0.1460120271892901,1.332991645093299
11,110.0,934,starbus_xf_3177_3179_3178_2,3,-0.3581058653949922,1.0420325892957096,-822.0,2344.0,934,-0.1811628656670924,1.1000515906384758
15,22.0,731,bus_5120,5,-0.2388989778949438,1.1000000102199836,1856.0,-5668.0,731,0.5512510397190811,1.1047595815003843
13,132.0,266,bus_4192,4,0.9480706988881736,1.028665560050266,-2129.0,-1569.0,266,0.0613396457619485,1.4314577373538298
7,22.0,1476,bus_2307,2,-0.4053684144567718,1.0485497073096393,1400.0,-4609.0,1476,0.0849356356903727,1.2048950581619426
14,66.0,6,bus_4266,4,1.005219776076628,1.0202665614864552,-2234.0,-3018.0,6,0.1149470819969812,1.4960684560385948
2,132.0,1847,bus_1228,1,-0.2096300106027524,1.0524020782259105,-219.0,-287.0,1847,-0.0656274821201327,1.1070010428939017
13,11.5,441,bus_4030,4,0.982537435791392,1.058796924823406,-2224.0,-2738.0,441,0.1138430809308516,1.0587972432014985
15,220.0,804,bus_5141,5,-0.0613497120604524,1.0959638138594958,1860.0,-5659.0,804,1.0856784632144976,0.967233297695988
5,500.0,811,bus_2200,2,-0.2115890043812179,1.0102695555460788,-277.0,-2958.0,811,0.1212367961642171,1.4759899511594023
8,132.0,920,bus_3044,3,-0.0527274743934736,1.0403319848430457,-473.0,5330.0,920,0.1940078526489618,0.7229741117926844
6,220.0,1109,bus_2108,2,-0.3085563746187492,1.0532988022902283,480.0,-2902.0,1109,0.1249739500816023,1.6863724046574582
11,33.0,1562,bus_3647,3,-0.3616216546788243,1.028454090981603,-337.0,3342.0,1562,-0.2967297265251596,0.9762236242996524
11,275.0,125,bus_3567,3,-0.2392762037126057,1.068398275066763,-313.0,3546.0,125,-0.0672464268050727,1.0683980692497692
11,110.0,1205,starbus_xf_3302_3304_3303_3,3,-0.3716890921808479,1.023138553265083,648.0,3156.0,1205,-0.3197512080427691,0.875395373693894
5,15.0,98,bus_2029,2,0.0364743882735615,0.9949908600102572,780.0,-1912.0,98,0.2645681277261615,0.9949897888817888
4,66.0,473,bus_1508,1,-0.2392852562509912,1.050627003456809,373.0,-902.0,473,-0.0886859806512947,1.0813788335575132
6,13.8,1167,bus_2004,2,0.164484547572157,1.021067753106761,997.0,-3037.0,1167,0.4646607916786955,1.0210679634924316
14,11.0,1176,bus_4056,4,1.0425067343983343,0.9755904597827209,-2145.0,-3409.0,1176,0.1230053211941944,1.4632545852805665
11,110.0,898,bus_3171,3,-0.0906597964302809,1.0398503037506353,-366.0,2904.0,898,-0.0557930663278804,1.145537321706931
11,110.0,174,bus_3099,3,-0.1089274951459483,1.026514591957125,-423.0,2943.0,174,-0.0808342799666807,1.1225183726643604
4,132.0,1113,bus_1267,1,0.0110156029011332,1.0714597174579557,1034.0,-1680.0,1113,0.1980932679480696,1.1757998617840006
4,11.0,1188,bus_1506,1,-0.1402170306234193,1.086073078545694,615.0,-1182.0,1188,-0.0251701098579801,1.0628807425212048
14,11.0,1238,bus_4449,4,0.9819403747506964,1.0090634170595274,-2474.0,-3131.0,1238,0.105838234095685,1.4834205914899066
7,22.0,1945,bus_2312,2,-0.5648091855770985,0.9981661361602976,1064.0,-4051.0,1945,0.0176382902566257,0.9962284193000508
12,132.0,607,bus_4188,4,0.986940353603,1.038533676694538,-2750.0,-1191.0,607,0.077087667222189,1.505716169949708
6,66.0,950,bus_2274,2,-0.5744466640322684,1.04226418100918,860.0,-3741.0,950,0.0488493723620679,1.1045935331394097
5,132.0,337,bus_2175,2,-0.0882944324959405,0.976793782806926,-166.0,-3150.0,337,0.1350454057054837,1.376130210987232
3,132.0,354,bus_1344,1,-0.345798644419124,1.0522266456629523,1490.0,-430.0,354,-0.4041662924967661,0.973344742206393
15,110.0,97,bus_5063,5,-0.1803849141088245,1.0557240861971138,2234.0,-5510.0,97,0.7513417576417761,1.0666110061087908
14,66.0,1567,bus_4314,4,0.970689628951418,1.0426147337532827,-1522.0,-3231.0,1567,0.1227469025653411,1.4798201599892582
9,275.0,824,bus_3557,3,-0.0115664119807887,1.080536881133045,-333.0,5026.0,824,0.1885522311769017,1.0113696520001214
2,33.0,1765,bus_1654,1,-0.3996121646794747,1.0064403543214735,-611.0,449.0,1765,-0.2430274152799304,1.0697336868150251
5,22.0,235,bus_2078,2,-0.1497190045418327,0.9597103938023472,-482.0,-3533.0,235,0.4229110564482373,1.0735156514542212
4,132.0,1265,bus_1255,1,-0.0625953502886928,1.0568131467813322,1977.0,-1315.0,1265,0.0778995277106892,1.0621619018086574
14,11.0,1609,bus_4055,4,1.0425071600487366,0.9755744847937023,-2174.0,-3392.0,1609,0.1230057468162425,1.4632306274542586
11,110.0,1784,bus_3322,3,-0.3336859961371402,1.0380823803869108,89.0,2737.0,1784,-0.2289000426841132,0.9791639575488876
4,500.0,2010,bus_txf_CNSW SNSW Option 1 Humelink,1,0.0,1.0,,,2010,0.0611018099155244,1.0522467111437597
15,110.0,136,bus_5099,5,-0.1328018236504521,1.0236148955566364,2179.0,-6154.0,136,0.4734029750168007,1.0303345263966652
15,13.8,848,bus_5046,5,-0.1243073924762931,0.9924159145606806,2661.0,-5958.0,848,0.6775611019285727,0.9982539384220168
14,33.0,148,bus_4390,4,0.4670591012454421,0.9696992786743012,-1258.0,-2001.0,148,0.1087761755936934,1.454029828161491
13,66.0,819,bus_4320,4,0.9764712177151832,1.0770374571016956,-1945.0,-2363.0,819,0.1106065719987396,1.4127769098245813
9,110.0,193,bus_3238,3,-0.3340988705737923,1.0532817841003856,13.0,4295.0,193,-0.0928329661191307,1.0558807447171363
13,13.2,518,bus_4040,4,1.0578588284278865,0.9989252074066408,-2466.0,-1680.0,518,0.131021738113427,1.4941063284903515
9,15.75,1067,bus_3417,3,0.0256255786155707,1.0290163871920075,-511.0,4895.0,1067,0.1399056497061469,1.0387999881225558
4,11.0,508,bus_1056,1,-0.0708654838455647,1.0657340437414449,989.0,-1806.0,508,0.1364786960329197,1.2218655241375056
8,132.0,1198,starbus_xf_3483_3558_3484_3,3,-0.2308889247754421,1.0859559173794342,-359.0,5466.0,1198,-0.0293874968953612,1.0859560947408595
6,66.0,1028,bus_2280,2,-0.3669004090989771,1.0195094263529696,149.0,-4060.0,1028,0.0938916495499105,1.5211182838293724
4,132.0,1108,bus_1249,1,-0.1301059274575416,1.0585682295398733,1098.0,-2068.0,1108,0.1490014976822881,1.1204401957188654
14,66.0,929,bus_4312,4,0.9677908415974872,1.04209136045144,-1586.0,-2960.0,929,0.1228056494988621,1.4714976498567718
15,110.0,1490,bus_5130,5,-0.1654277173559977,1.01683439102454,1938.0,-5920.0,1490,0.6099661818270615,1.0188794755674195
