name,number_from,name_from,base_voltage_from,angle_from,magnitude_from,area_from,number_to,name_to,base_voltage_to,angle_to,magnitude_to,area_to,line_type,rating,x_from,y_from,x_to,y_to,geometry
bus_3222-bus_3519-i_line_3222_to_3519_1_cp,953,bus_3222,110.0,-0.2916332428323532,1.0551235237180616,11,143,bus_3519,110.0,-0.2799859192439419,1.0612453115322213,11,ac,128.0,-945,3336,-885,3246,"LINESTRING (-945 3336, -885 3246)"
bus_3222-bus_3519-i_line_3222_to_3519_2_cp,953,bus_3222,110.0,-0.2916332428323532,1.0551235237180616,11,143,bus_3519,110.0,-0.2799859192439419,1.0612453115322213,11,ac,134.0,-945,3336,-885,3246,"LINESTRING (-945 3336, -885 3246)"
bus_5155-bus_5159-i_line_5155_to_5160_1_cp,1690,bus_5155,220.0,-0.08928081389675672,1.0551151338680296,15,146,bus_5159,220.0,-0.08052053218018608,1.0516535725927663,15,ac,337.0,814,-6003,614,-6127,"LINESTRING (814 -6003, 614 -6127)"
bus_1296-bus_1310-i_line_1296_to_1310_1_cp,1050,bus_1296,132.0,-0.13078162065502197,1.08252260319495,4,149,bus_1310,132.0,-0.21637290058969916,1.0504664360178961,4,ac,123.0,629,-1107,431,-841,"LINESTRING (629 -1107, 431 -841)"
bus_5099-bus_5100-i_line_5099_to_5100_1_cp,136,bus_5099,110.0,-0.13280182365045212,1.0236148955566364,15,154,bus_5100,110.0,-0.1275540856397039,1.027823872392618,15,ac,60.0,1379,-6154,1251,-6125,"LINESTRING (1379 -6154, 1251 -6125)"
bus_5095-bus_5100-i_line_5095_to_5100_1_cp,525,bus_5095,110.0,-0.12373896079375657,1.028762437464582,15,154,bus_5100,110.0,-0.1275540856397039,1.027823872392618,15,ac,119.0,1111,-6098,1251,-6125,"LINESTRING (1111 -6098, 1251 -6125)"
bus_4243-bus_4249-i_line_4243_to_4249_1_cp,1684,bus_4243,66.0,1.0499265437365715,1.0068971706698608,14,161,bus_4249,66.0,1.0386857773931322,1.0025688293140305,14,ac,84.0,-1970,-3309,-2040,-3485,"LINESTRING (-1970 -3309, -2040 -3485)"
bus_3558-bus_3569-i_line_3558_to_3569_3_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,704.0,-869,5466,-704,5136,"LINESTRING (-869 5466, -704 5136)"
bus_3558-bus_3569-i_line_3558_to_3569_2_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,727.0,-869,5466,-704,5136,"LINESTRING (-869 5466, -704 5136)"
bus_3558-bus_3569-i_line_3558_to_3569_1_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,584.0,-869,5466,-704,5136,"LINESTRING (-869 5466, -704 5136)"
bus_3557-bus_3569-i_line_3557_to_3569_1_cp,824,bus_3557,275.0,-0.011566411980788739,1.080536881133045,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,578.0,-833,5026,-704,5136,"LINESTRING (-833 5026, -704 5136)"
bus_3565-bus_3569-i_line_3565_to_3569_1_cp,1023,bus_3565,275.0,-0.1509813782723702,1.0858195049692354,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,556.0,-560,5289,-704,5136,"LINESTRING (-560 5289, -704 5136)"
bus_3565-bus_3569-i_line_3565_to_3569_2_cp,1023,bus_3565,275.0,-0.1509813782723702,1.0858195049692354,9,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,ac,584.0,-560,5289,-704,5136,"LINESTRING (-560 5289, -704 5136)"
bus_2213-bus_2216-i_line_2213_to_2216_1_cp,786,bus_2213,66.0,-0.23960910574121505,1.031297539361733,6,167,bus_2216,66.0,-0.2477955487377175,1.011017430128594,6,ac,46.0,97,-3966,91,-3833,"LINESTRING (97 -3966, 91 -3833)"
bus_1221-bus_1189-i_line_1221_to_1441_1_cp,672,bus_1221,132.0,-0.34507022496036965,1.0537315637342075,3,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,ac,266.0,1237,-445,732,-450,"LINESTRING (1237 -445, 732 -450)"
bus_1269-bus_1189-i_line_1271_to_1440_1_cp,768,bus_1269,132.0,-0.3474715464508724,1.0520431580125975,3,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,ac,270.0,1296,-332,732,-450,"LINESTRING (1296 -332, 732 -450)"
bus_1232-bus_1189-i_line_1232_to_1440_2_cp,1694,bus_1232,132.0,-0.33023608848219743,1.0494748311387885,3,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,ac,283.0,1097,-538,732,-450,"LINESTRING (1097 -538, 732 -450)"
bus_1232-bus_1189-i_line_1232_to_1440_1_cp,1694,bus_1232,132.0,-0.33023608848219743,1.0494748311387885,3,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,ac,269.0,1097,-538,732,-450,"LINESTRING (1097 -538, 732 -450)"
bus_3039-bus_3217-i_line_3039_to_3217_2_cp,1843,bus_3039,132.0,-0.02423993296577893,1.0760767459313103,9,172,bus_3217,132.0,-0.02560363239139693,1.080837605594399,9,ac,159.0,43,4965,116,5044,"LINESTRING (43 4965, 116 5044)"
bus_4137-bus_4142-i_line_4142_to_4146_1_cp,404,bus_4137,275.0,0.972976792523375,1.0492667084918716,13,175,bus_4142,275.0,0.9729034482291757,1.051048177980219,13,ac,552.0,-1782,-2384,-1751,-2289,"LINESTRING (-1782 -2384, -1751 -2289)"
bus_4137-bus_4142-i_line_4137_to_4142_1_cp,404,bus_4137,275.0,0.972976792523375,1.0492667084918716,13,175,bus_4142,275.0,0.9729034482291757,1.051048177980219,13,ac,484.0,-1782,-2384,-1751,-2289,"LINESTRING (-1782 -2384, -1751 -2289)"
bus_4156-bus_4165-i_line_4156_to_4165_1_cp,1302,bus_4156,132.0,0.9912064685051387,1.0150036664155435,12,176,bus_4165,132.0,0.9939627657256718,1.0169359113512018,12,ac,161.0,-3361,-1633,-3288,-1647,"LINESTRING (-3361 -1633, -3288 -1647)"
bus_4158-bus_4165-i_line_4158_to_4165_1_cp,1869,bus_4158,132.0,1.0089290499721797,1.0103992559819344,12,176,bus_4165,132.0,0.9939627657256718,1.0169359113512018,12,ac,154.0,-3496,-1689,-3288,-1647,"LINESTRING (-3496 -1689, -3288 -1647)"
bus_4138-bus_4101-i_line_4138_to_4151_1_cp,95,bus_4138,275.0,0.4616275162100701,0.9307584558905165,14,177,bus_4101,275.0,0.055312641191736886,0.9886532544441814,14,ac,537.0,-955,-2336,-707,-2550,"LINESTRING (-955 -2336, -707 -2550)"
bus_4139-bus_4101-i_line_4139_to_4151_2_cp,375,bus_4139,275.0,0.44584104218684023,0.9297328692034296,14,177,bus_4101,275.0,0.055312641191736886,0.9886532544441814,14,ac,548.0,-952,-2323,-707,-2550,"LINESTRING (-952 -2323, -707 -2550)"
bus_2196-bus_4101-i_line_2196_to_4151_2_cp,810,bus_2196,275.0,-0.14907870465999304,1.0216229320947314,5,177,bus_4101,275.0,0.055312641191736886,0.9886532544441814,14,ac,521.0,-491,-2732,-707,-2550,"LINESTRING (-491 -2732, -707 -2550)"
bus_2196-bus_4101-i_line_2196_to_4151_1_cp,810,bus_2196,275.0,-0.14907870465999304,1.0216229320947314,5,177,bus_4101,275.0,0.055312641191736886,0.9886532544441814,14,ac,517.0,-491,-2732,-707,-2550,"LINESTRING (-491 -2732, -707 -2550)"
bus_1226-bus_1256-i_line_1226_to_1256_1_cp,196,bus_1226,132.0,-0.08981007195538197,1.0515673433718449,1,181,bus_1256,132.0,-0.08996723684232219,1.053121919264955,1,ac,146.0,1876,1777,1914,1815,"LINESTRING (1876 1777, 1914 1815)"
bus_1498-bus_1651-i_line_1498_to_1651_1_pi,271,bus_1498,66.0,-0.3634329249335973,1.0245315127879802,1,182,bus_1651,66.0,-0.3548290263927442,1.0310615374212455,1,ac,71.0,-1114,1955,-1124,2030,"LINESTRING (-1114 1955, -1124 2030)"
bus_1357-bus_1651-i_line_1357_to_1651_1_pi,978,bus_1357,66.0,-0.3625592497759778,1.0260516276141154,1,182,bus_1651,66.0,-0.3548290263927442,1.0310615374212455,1,ac,65.0,-1074,1989,-1124,2030,"LINESTRING (-1074 1989, -1124 2030)"
bus_1599-bus_1651-i_line_1599_to_1651_1_pi,1491,bus_1599,66.0,-0.3617986901786365,1.0257164589487764,1,182,bus_1651,66.0,-0.3548290263927442,1.0310615374212455,1,ac,67.0,-1094,1961,-1124,2030,"LINESTRING (-1094 1961, -1124 2030)"
bus_1600-bus_1651-i_line_1600_to_1651_1_pi,1726,bus_1600,66.0,-0.3648411697278478,1.0233133674423531,1,182,bus_1651,66.0,-0.3548290263927442,1.0310615374212455,1,ac,49.0,-1106,2014,-1124,2030,"LINESTRING (-1106 2014, -1124 2030)"
bus_1597-bus_1651-i_line_1597_to_1651_1_pi,1953,bus_1597,66.0,-0.36054541280713154,1.0269001582733583,1,182,bus_1651,66.0,-0.3548290263927442,1.0310615374212455,1,ac,64.0,-1096,1993,-1124,2030,"LINESTRING (-1096 1993, -1124 2030)"
bus_3018-bus_3312-i_line_3018_to_3312_1_cp,1122,bus_3018,110.0,-0.32563687607497965,1.0481141589122671,9,185,bus_3312,110.0,-0.31685982163001,1.0538088374929084,9,ac,134.0,-758,4083,-877,4131,"LINESTRING (-758 4083, -877 4131)"
bus_3569-bus_3640-i_line_3569_to_3640_1_cp,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,751.0,-704,5136,-570,4803,"LINESTRING (-704 5136, -570 4803)"
bus_3569-bus_3640-i_line_3569_to_3640_2_cp,165,bus_3569,275.0,-0.11320358848478372,1.0848001547752268,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,733.0,-704,5136,-570,4803,"LINESTRING (-704 5136, -570 4803)"
bus_3573-bus_3640-i_line_3573_to_3640_3_cp,296,bus_3573,275.0,0.05995958830120667,1.0927176675835448,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,571.0,-314,4388,-570,4803,"LINESTRING (-314 4388, -570 4803)"
bus_3573-bus_3640-i_line_3573_to_3640_2_cp,296,bus_3573,275.0,0.05995958830120667,1.0927176675835448,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,557.0,-314,4388,-570,4803,"LINESTRING (-314 4388, -570 4803)"
bus_3573-bus_3640-i_line_3573_to_3640_1_cp,296,bus_3573,275.0,0.05995958830120667,1.0927176675835448,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,571.0,-314,4388,-570,4803,"LINESTRING (-314 4388, -570 4803)"
bus_3557-bus_3640-i_line_3557_to_3640_3_cp,824,bus_3557,275.0,-0.011566411980788739,1.080536881133045,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,745.0,-833,5026,-570,4803,"LINESTRING (-833 5026, -570 4803)"
bus_3557-bus_3640-i_line_3557_to_3640_2_cp,824,bus_3557,275.0,-0.011566411980788739,1.080536881133045,9,186,bus_3640,275.0,0.0018472922242327217,1.06298,9,ac,718.0,-833,5026,-570,4803,"LINESTRING (-833 5026, -570 4803)"
bus_3001-bus_3167-i_line_3065_to_3167_1_cp,322,bus_3001,132.0,-0.2784463465267816,1.0322317139019397,8,188,bus_3167,132.0,-0.2293002210125996,1.0458174687720876,9,ac,177.0,-918,5722,-673,5521,"LINESTRING (-918 5722, -673 5521)"
bus_1364-bus_1397-i_line_1364_to_1397_1_cp,282,bus_1364,132.0,-0.2520656324481088,1.0688791150283514,1,191,bus_1397,132.0,-0.2516276602516919,1.068617256129386,1,ac,262.0,985,1738,927,1615,"LINESTRING (985 1738, 927 1615)"
bus_4300-bus_4311-i_line_4300_to_4311_1_cp,891,bus_4300,66.0,0.970992885212525,1.0444535829960078,14,195,bus_4311,66.0,0.9681981010615484,1.0427859589508046,14,ac,122.0,-1720,-2576,-1657,-2805,"LINESTRING (-1720 -2576, -1657 -2805)"
bus_4300-bus_4311-i_line_4300_to_4311_2_cp,891,bus_4300,66.0,0.970992885212525,1.0444535829960078,14,195,bus_4311,66.0,0.9681981010615484,1.0427859589508046,14,ac,113.99999999999999,-1720,-2576,-1657,-2805,"LINESTRING (-1720 -2576, -1657 -2805)"
bus_4286-bus_4311-i_line_4286_to_4311_1_cp,974,bus_4286,66.0,0.9722921277884098,1.0350330698079813,14,195,bus_4311,66.0,0.9681981010615484,1.0427859589508046,14,ac,113.99999999999999,-1730,-2741,-1657,-2805,"LINESTRING (-1730 -2741, -1657 -2805)"
bus_4309-bus_4311-i_line_4309_to_4311_1_cp,1338,bus_4309,66.0,0.9672004232644515,1.041718094415535,14,195,bus_4311,66.0,0.9681981010615484,1.0427859589508046,14,ac,70.0,-1668,-2916,-1657,-2805,"LINESTRING (-1668 -2916, -1657 -2805)"
bus_1570-bus_1571-i_line_1570_to_1571_1_cp,124,bus_1570,33.0,-0.25069739762713644,1.0815686194522447,2,197,bus_1571,33.0,-0.2506840555990891,1.0815484242312647,2,ac,24.0,691,-287,592,-338,"LINESTRING (691 -287, 592 -338)"
bus_3267-bus_3310-i_line_3267_to_3310_1_cp,829,bus_3267,66.0,-0.29336252918946637,1.0643538802823609,8,198,bus_3310,66.0,-0.3295406937229514,1.0524001419774087,8,ac,78.0,-972,7187,-1011,7028,"LINESTRING (-972 7187, -1011 7028)"
bus_3142-bus_3310-i_line_3142_to_3310_1_cp,886,bus_3142,66.0,-0.3536952539826621,1.043346085232991,8,198,bus_3310,66.0,-0.3295406937229514,1.0524001419774087,8,ac,67.0,-1072,6873,-1011,7028,"LINESTRING (-1072 6873, -1011 7028)"
bus_4303-bus_4261-i_line_4303_to_4304_1_cp,470,bus_4303,66.0,0.9712713875080043,1.0438544945930532,14,204,bus_4261,66.0,0.9749228198544762,1.0449602915231289,14,ac,84.0,-1601,-3239,-1550,-3288,"LINESTRING (-1601 -3239, -1550 -3288)"
bus_4298-bus_4261-i_line_4298_to_4315_1_cp,640,bus_4298,66.0,0.9749087002343937,1.0449985222774347,14,204,bus_4261,66.0,0.9749228198544762,1.0449602915231289,14,ac,69.0,-1489,-3282,-1550,-3288,"LINESTRING (-1489 -3282, -1550 -3288)"
bus_4314-bus_4261-i_line_4314_to_4315_1_cp,1567,bus_4314,66.0,0.9706896289514179,1.0426147337532827,14,204,bus_4261,66.0,0.9749228198544762,1.0449602915231289,14,ac,105.0,-1522,-3231,-1550,-3288,"LINESTRING (-1522 -3231, -1550 -3288)"
bus_3128-bus_3486-i_line_3128_to_3486_1_cp,206,bus_3128,132.0,-0.217339624026611,1.0731316532482018,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,113.99999999999999,-1275,6726,-1211,6608,"LINESTRING (-1275 6726, -1211 6608)"
bus_3140-bus_3486-i_line_3140_to_3486_2_cp,780,bus_3140,132.0,-0.3351913365305376,1.0254212055615413,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,159.0,-1156,6759,-1211,6608,"LINESTRING (-1156 6759, -1211 6608)"
bus_3096-bus_3486-i_line_3096_to_3486_2_cp,845,bus_3096,132.0,-0.3509104358037359,1.029971922484526,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,199.0,-1013,6597,-1211,6608,"LINESTRING (-1013 6597, -1211 6608)"
bus_3096-bus_3486-i_line_3096_to_3486_1_cp,845,bus_3096,132.0,-0.3509104358037359,1.029971922484526,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,216.0,-1013,6597,-1211,6608,"LINESTRING (-1013 6597, -1211 6608)"
bus_3148-bus_3486-i_line_3148_to_3486_1_cp,1308,bus_3148,132.0,-0.3844231932387012,0.992897128878803,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,117.0,-1323,6690,-1211,6608,"LINESTRING (-1323 6690, -1211 6608)"
bus_3141-bus_3486-i_line_3141_to_3486_1_cp,1974,bus_3141,132.0,-0.33504345860248946,1.0254544196970783,8,209,bus_3486,132.0,-0.33413375600362155,1.028054984393151,8,ac,147.0,-1145,6756,-1211,6608,"LINESTRING (-1145 6756, -1211 6608)"
bus_3083-bus_3180-i_line_3083_to_3182_1_cp,451,bus_3083,132.0,-0.49427568955284057,1.0078515075305803,8,215,bus_3180,132.0,-0.5136136818039341,1.0097701103487726,8,ac,211.0,-1467,7293,-1556,7407,"LINESTRING (-1467 7293, -1556 7407)"
bus_1193-bus_1207-i_line_1193_to_1207_1_cp,1273,bus_1193,132.0,-0.20136299261574386,1.0817086441614856,1,221,bus_1207,132.0,-0.23051651437671627,1.0696783665713685,1,ac,169.0,1179,1409,1327,1555,"LINESTRING (1179 1409, 1327 1555)"
bus_1369-bus_1656-i_line_1369_to_1656_4_cp,1838,bus_1369,33.0,-0.4006145236904155,1.0078673265809241,2,223,bus_1656,33.0,-0.40089969753441584,1.008604060629085,2,ac,35.0,-473,449,-607,496,"LINESTRING (-473 449, -607 496)"
bus_4213-bus_4215-i_line_4213_to_4215_2_cp,1018,bus_4213,132.0,0.7752382379487064,0.9574572494066086,14,226,bus_4215,132.0,0.4949805948195266,0.947835938571247,14,ac,213.0,-1378,-1956,-1229,-2017,"LINESTRING (-1378 -1956, -1229 -2017)"
bus_4171-bus_4195-i_line_4171_to_4195_1_cp,253,bus_4171,132.0,0.9976959698073836,1.028262203181441,12,234,bus_4195,132.0,0.9664104460772573,1.0534248912821331,12,ac,153.0,-2650,-1357,-2613,-1157,"LINESTRING (-2650 -1357, -2613 -1157)"
bus_5061-bus_5125-i_line_5061_to_5125_1_cp,1126,bus_5061,110.0,-0.1652110307372224,1.0617945991497972,15,237,bus_5125,110.0,-0.16576162649379608,1.0612965022160439,15,ac,117.0,1590,-5552,1608,-5594,"LINESTRING (1590 -5552, 1608 -5594)"
bus_2136-bus_2186-i_line_2138_to_2186_1_cp,229,bus_2136,220.0,-0.3723325586636918,1.0165520878347776,7,238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,ac,442.0,900,-4034,933,-3922,"LINESTRING (900 -4034, 933 -3922)"
bus_2121-bus_2186-i_line_2163_to_2186_1_cp,310,bus_2121,220.0,-0.4618827151274631,1.0293840309810427,7,238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,ac,417.0,924,-3962,933,-3922,"LINESTRING (924 -3962, 933 -3922)"
bus_2164-bus_2186-i_line_2164_to_2186_4_cp,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,ac,429.0,937,-3740,933,-3922,"LINESTRING (937 -3740, 933 -3922)"
bus_2164-bus_2186-i_line_2164_to_2186_3_cp,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,ac,416.0,937,-3740,933,-3922,"LINESTRING (937 -3740, 933 -3922)"
bus_2164-bus_2186-i_line_2164_to_2186_2_cp,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,ac,428.0,937,-3740,933,-3922,"LINESTRING (937 -3740, 933 -3922)"
bus_1594-bus_1595-i_line_1594_to_1595_1_cp,116,bus_1594,66.0,-0.09199963418283934,1.0485810047246245,1,242,bus_1595,66.0,-0.10543092503265653,1.032639388032671,1,ac,55.00000000000001,2721,2689,2865,2748,"LINESTRING (2721 2689, 2865 2748)"
bus_1117-bus_1066-i_line_1117_to_1144_1_cp,50,bus_1117,330.0,-0.2673609081614541,1.0458847725856544,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,773.0,764,27,679,322,"LINESTRING (764 27, 679 322)"
bus_1111-bus_1066-i_line_1111_to_1144_1_cp,269,bus_1111,330.0,-0.267384011197891,1.027,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,871.0000000000001,228,214,679,322,"LINESTRING (228 214, 679 322)"
bus_1111-bus_1066-i_line_1111_to_1144_2_cp,269,bus_1111,330.0,-0.267384011197891,1.027,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,833.0,228,214,679,322,"LINESTRING (228 214, 679 322)"
bus_1124-bus_1066-i_line_1124_to_1144_1_cp,882,bus_1124,330.0,-0.1711833232853899,1.027,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,802.9999999999999,697,535,679,322,"LINESTRING (697 535, 679 322)"
bus_1133-bus_1066-i_line_1133_to_1144_1_cp,1093,bus_1133,330.0,-0.23844067300055816,1.027,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,801.0,824,420,679,322,"LINESTRING (824 420, 679 322)"
bus_1138-bus_1066-i_line_1138_to_1144_1_cp,1125,bus_1138,330.0,-0.2691346021583173,1.027,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,827.0,597,315,679,322,"LINESTRING (597 315, 679 322)"
bus_1098-bus_1066-i_line_1098_to_1144_1_cp,1299,bus_1098,330.0,-0.09999432656131109,1.0518072108466041,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,657.0,818,-295,679,322,"LINESTRING (818 -295, 679 322)"
bus_1100-bus_1066-i_line_1100_to_1144_1_cp,1513,bus_1100,330.0,0.05227586015460014,1.0513100880147348,2,243,bus_1066,330.0,-0.25983816582967306,1.027,2,ac,764.0,910,619,679,322,"LINESTRING (910 619, 679 322)"
bus_2198-bus_2199-i_line_2198_to_2199_1_cp,1112,bus_2198,500.0,-0.38293723757371784,1.0698047901467078,6,245,bus_2199,500.0,-0.3330326234488831,1.0730997952876256,6,ac,1548.0,960,-3638,1007,-3430,"LINESTRING (960 -3638, 1007 -3430)"
bus_1374-bus_1393-i_line_1340_to_1393_1_cp,309,bus_1374,132.0,-0.3550556622084452,1.0511641521809494,2,246,bus_1393,132.0,-0.35429010017780477,1.0508718293325445,2,ac,141.0,467,-265,580,-475,"LINESTRING (467 -265, 580 -475)"
bus_1289-bus_1393-i_line_1391_to_1393_1_cp,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,246,bus_1393,132.0,-0.35429010017780477,1.0508718293325445,2,ac,196.0,970,-499,580,-475,"LINESTRING (970 -499, 580 -475)"
bus_4325-bus_4338-i_line_4325_to_4338_1_cp,821,bus_4325,66.0,0.9806425556610221,1.0621884431144903,13,250,bus_4338,66.0,0.9764090413402703,1.0641055110695983,13,ac,74.0,-1886,-1930,-1897,-2008,"LINESTRING (-1886 -1930, -1897 -2008)"
bus_4321-bus_4338-i_line_4321_to_4338_1_cp,1190,bus_4321,66.0,0.9747143365935771,1.0650803808057347,13,250,bus_4338,66.0,0.9764090413402703,1.0641055110695983,13,ac,76.0,-1880,-2134,-1897,-2008,"LINESTRING (-1880 -2134, -1897 -2008)"
bus_4220-bus_4221-i_line_4220_to_4221_1_cp,931,bus_4220,132.0,0.2763348932062008,1.0612296006684871,14,251,bus_4221,132.0,0.3098621048777407,1.0755469937532347,14,ac,272.0,-898,-2745,-921,-2976,"LINESTRING (-898 -2745, -921 -2976)"
bus_4301-bus_4302-i_line_4301_to_4302_1_cp,1614,bus_4301,66.0,0.9674054000151019,1.0468837032853135,14,252,bus_4302,66.0,0.9687354535784864,1.044306892838,14,ac,111.00000000000001,-1695,-2902,-1637,-3056,"LINESTRING (-1695 -2902, -1637 -3056)"
bus_3004-bus_3005-i_line_3004_to_3005_1_cp,594,bus_3004,66.0,-0.4410670668881325,1.060499716266935,8,254,bus_3005,66.0,-0.4436951692917139,1.0556492370173847,8,ac,48.0,-1417,6783,-1475,6850,"LINESTRING (-1417 6783, -1475 6850)"
bus_1265-bus_1446-i_line_1439_to_1446_1_cp,1555,bus_1265,132.0,-0.37091281118726616,1.047428127222827,2,259,bus_1446,132.0,-0.3709236844123319,1.047477303925787,2,ac,188.0,785,983,870,910,"LINESTRING (785 983, 870 910)"
bus_4110-bus_4114-i_line_4110_to_4114_1_cp,863,bus_4110,275.0,1.1040580638590491,1.0390632654540972,13,261,bus_4114,275.0,1.1469414624149383,1.0327436676843895,13,ac,527.0,-2493,-1830,-2627,-1902,"LINESTRING (-2493 -1830, -2627 -1902)"
bus_5118-bus_5119-i_line_5118_to_5119_4_cp,580,bus_5118,110.0,-0.13911724179575854,1.032130050107164,15,262,bus_5119,110.0,-0.18661942015784996,1.017017398459917,15,ac,121.0,1112,-5788,1073,-5646,"LINESTRING (1112 -5788, 1073 -5646)"
bus_5118-bus_5119-i_line_5118_to_5119_3_cp,580,bus_5118,110.0,-0.13911724179575854,1.032130050107164,15,262,bus_5119,110.0,-0.18661942015784996,1.017017398459917,15,ac,123.0,1112,-5788,1073,-5646,"LINESTRING (1112 -5788, 1073 -5646)"
bus_5113-bus_5119-i_line_5113_to_5119_2_cp,1070,bus_5113,110.0,-0.18690187424676435,1.0112838829085105,15,262,bus_5119,110.0,-0.18661942015784996,1.017017398459917,15,ac,225.99999999999997,830,-5662,1073,-5646,"LINESTRING (830 -5662, 1073 -5646)"
bus_5113-bus_5119-i_line_5113_to_5119_1_cp,1070,bus_5113,110.0,-0.18690187424676435,1.0112838829085105,15,262,bus_5119,110.0,-0.18661942015784996,1.017017398459917,15,ac,130.0,830,-5662,1073,-5646,"LINESTRING (830 -5662, 1073 -5646)"
bus_4167-bus_4182-i_line_4167_to_4182_1_cp,1633,bus_4167,132.0,0.9919542458196449,1.0526102065465093,12,264,bus_4182,132.0,0.9902365540141812,1.0577115781739546,12,ac,146.0,-3222,-1469,-3298,-1459,"LINESTRING (-3222 -1469, -3298 -1459)"
bus_3111-bus_3196-i_line_3111_to_3196_1_cp,556,bus_3111,132.0,-0.26565147665868355,1.0358414912627192,8,267,bus_3196,132.0,-0.27894989647831625,1.0336534841609741,8,ac,175.0,-938,5832,-1067,5850,"LINESTRING (-938 5832, -1067 5850)"
bus_3002-bus_3196-i_line_3063_to_3196_1_cp,1547,bus_3002,132.0,-0.30299812811186555,1.0536492981037135,8,267,bus_3196,132.0,-0.27894989647831625,1.0336534841609741,8,ac,171.0,-1218,5893,-1067,5850,"LINESTRING (-1218 5893, -1067 5850)"
