number,name,base_voltage,angle,magnitude,area,x,y,cluster,area_code,sub_region
1422,bus_3445,21.0,0.4337561310072891,1.0193808958839734,3,-777,2968,0,11,SQ
1438,bus_3463,10.5,0.8223583269796756,0.92011,3,-928,7430,1,8,NQ
1060,bus_3074,110.0,0.519243301801018,1.047329904668432,3,-951,2806,0,11,SQ
1391,bus_3414,11.0,0.1611265865055637,1.0079256763359792,3,-125,2966,0,11,SQ
1137,bus_3155,11.0,0.8399802685477136,1.0006,3,618,4166,3,10,GG
1286,bus_3308,11.0,0.1431688902767638,0.9637916277304373,3,-1705,2130,0,11,SQ
1617,bus_3644,11.0,0.2922488261605751,1.00848467674769,3,-1158,3275,0,11,SQ
1207,bus_3225,132.0,0.4808337375274592,1.0111342091242483,3,-2013,6902,1,8,NQ
1500,bus_3526,15.75,0.8371305281560271,0.98381,3,389,3622,2,9,CQ
1268,bus_3289,132.0,0.5891490118731474,1.0348222161511544,3,1503,4551,3,10,GG
1596,bus_3623,110.0,0.348056729471032,1.0417897728865064,3,-816,3268,0,11,SQ
1442,bus_3467,110.0,0.4005693826291623,1.0408467884179144,3,-1130,3182,0,11,SQ
1257,bus_3277,132.0,0.6963270902808949,1.025893687193441,3,-1035,5731,1,8,NQ
1258,bus_3278,132.0,0.6509826181950917,1.0341371793262375,3,485,4116,2,9,CQ
1337,bus_3359,110.0,0.3610199048122249,1.0411083938234091,3,-1519,3506,0,11,SQ
1099,bus_3117,132.0,0.7967543885250883,1.0408894579565915,3,-470,5484,2,9,CQ
1586,bus_3613,275.0,0.7307717493012568,1.0547772558188189,3,419,3556,2,9,CQ
1036,bus_3050,132.0,0.9530212160425314,1.023206773303602,3,123,5110,2,9,CQ
1401,bus_3424,20.0,0.7971548584189599,1.01123,3,-211,3633,2,9,CQ
1430,bus_3454,11.0,0.6399041993842071,0.9398,3,-1918,6944,1,8,NQ
995,bus_3008,6.6,0.8824371301291409,1.02753720033805,3,-1477,4995,2,9,CQ
1359,bus_3382,110.0,0.3506203391967573,1.0423502883623337,3,-541,4204,2,9,CQ
1599,bus_3626,132.0,0.666231188500209,0.9685350983831894,3,-1435,6262,1,8,NQ
10069,starbus_xf_3371_3372_3373_1,110.0,0.0,1.0,3,-1496,3449,0,11,SQ
1380,bus_3403,33.0,0.2848598463434905,1.0097214445611988,3,-17,3237,0,11,SQ
1281,bus_3303,11.0,0.2065284747171105,0.9978932441865108,3,147,3136,0,11,SQ
1111,bus_3129,110.0,0.4231679608252987,1.020704761077681,3,-1207,3092,0,11,SQ
1154,bus_3172,132.0,0.6783502089634039,1.032336281375973,3,-1334,6180,1,8,NQ
1505,bus_3532,132.0,0.6209271220650996,1.038753641400372,3,-1165,4217,2,9,CQ
1055,bus_3069,132.0,0.6996908955539121,1.024493312990593,3,-725,6053,1,8,NQ
1414,bus_3437,15.0,0.8467717202706512,1.06955,3,600,3549,3,10,GG
1456,bus_3482,132.0,0.973516346915538,1.02049328440315,3,-982,5236,1,8,NQ
1523,bus_3550,275.0,0.9232659497132047,1.0333039205606782,3,-918,4796,2,9,CQ
1119,bus_3137,132.0,0.5756214342053286,1.0132171713919789,3,493,4108,2,9,CQ
1187,bus_3205,110.0,0.3697393063045959,1.0460479933504254,3,-1012,3485,0,11,SQ
1063,bus_3077,132.0,0.6379158927598109,1.0212063782331802,3,-1074,6928,1,8,NQ
1341,bus_3363,11.0,0.1658696752632088,1.0020635122644654,3,40,3209,0,11,SQ
1478,bus_3504,110.0,0.3257274835387498,1.0433466205221438,3,-479,2780,0,11,SQ
1300,bus_3322,110.0,0.3177164561273373,1.0352876483080564,3,-411,2737,0,11,SQ
1621,bus_3648,330.0,0.7182385815417125,1.0580095268548524,3,503,3236,0,11,SQ
1564,bus_3591,275.0,0.7315439814691136,1.0536492981037135,3,-1070,5934,1,8,NQ
1209,bus_3227,11.0,0.2779576568735576,1.0030293460008035,3,-1101,3486,0,11,SQ
1061,bus_3075,33.0,0.4771545933684323,1.0249873341804951,3,-1029,2801,0,11,SQ
1365,bus_3388,11.0,0.2147912409866961,1.0243753141854863,3,-1451,2507,0,11,SQ
1304,bus_3326,33.0,0.2366496183846268,1.023356249397257,3,-1331,2135,0,11,SQ
1378,bus_3401,66.0,0.6108049680662061,1.0377671163881246,3,-896,6940,1,8,NQ
1203,bus_3221,11.0,0.8125958480776659,1.0203253915524473,3,-1863,4969,2,9,CQ
1230,bus_3248,132.0,0.6810310480811218,1.0385916052356507,3,-1173,6240,1,8,NQ
1030,bus_3043,11.8,0.9728943970563624,1.0074816344705388,3,94,5061,2,9,CQ
1161,bus_3179,11.0,0.1654987923285561,1.0170855839339736,3,-1336,2364,0,11,SQ
1096,bus_3114,132.0,0.6545556853488385,1.0141913476922,3,-1373,6081,1,8,NQ
1173,bus_3191,22.0,0.5684489647469737,1.039026865397719,3,-1368,7212,1,8,NQ
1182,bus_3200,33.0,0.5837505480438155,0.9689230902119994,3,-909,6699,1,8,NQ
1371,bus_3394,33.0,0.345977618933855,1.0254579463844986,3,-661,4211,2,9,CQ
1390,bus_3413,110.0,0.3157062501446671,1.0440330782904843,3,-187,2958,0,11,SQ
1397,bus_3420,15.75,0.9674123787307364,1.07699,3,-1407,5020,2,9,CQ
1140,bus_3158,275.0,0.7351725261456934,1.0554790935884322,3,307,3563,2,9,CQ
1503,bus_3530,132.0,0.9491392731932032,1.038462198390625,3,-1231,4614,2,9,CQ
1026,bus_3039,132.0,0.9728943970563636,1.0248520074786522,3,43,4965,2,9,CQ
1452,bus_3478,132.0,0.4258484957419508,1.0363987764622986,3,-1071,4053,2,9,CQ
1357,bus_3380,11.0,0.2690464139899305,1.088135030485199,3,-389,2652,0,11,SQ
1491,bus_3517,19.1,0.5695169283850086,1.002966322558427,3,-1629,6712,1,8,NQ
1400,bus_3423,20.0,0.7962814883133653,1.01525,3,-243,3682,2,9,CQ
1392,bus_3415,11.0,0.1659513251965518,1.02167317150474,3,-127,2990,0,11,SQ
1457,bus_3483,132.0,0.7595507984473387,1.0309429234681395,3,-822,5732,1,8,NQ
1040,bus_3054,132.0,0.8857402705386791,1.019410744240545,3,120,5207,2,9,CQ
10056,starbus_xf_3231_3644_3645_2,110.0,0.0,1.0,3,-1064,3231,0,11,SQ
1507,bus_3534,110.0,0.3916600698385663,1.0502354939871437,3,-938,3182,0,11,SQ
1338,bus_3360,11.0,0.2387660131100052,1.001028591535081,3,-1593,3546,0,11,SQ
1461,bus_3487,19.1,0.6455054540136858,0.994436562273276,3,-1243,6489,1,8,NQ
1009,bus_3022,66.0,0.5533091102600126,1.0703509781409957,3,-1385,4213,2,9,CQ
1287,bus_3309,11.0,0.1314181920787458,0.96665847919797,3,-1686,2079,0,11,SQ
1436,bus_3461,15.0,0.625156606905161,1.009371052870988,3,-738,6931,1,8,NQ
1292,bus_3314,110.0,0.4077619139789676,1.0409391994852273,3,-852,4136,2,9,CQ
1624,bus_3651,132.0,0.6122776007400844,1.047312115801878,3,721,2854,0,11,SQ
1025,bus_3038,11.0,0.8188353464574448,0.9975638041247428,3,-1716,4891,2,9,CQ
10062,starbus_xf_3333_3336_3335_1,110.0,0.0,1.0,3,-26,3018,0,11,SQ
1448,bus_3474,33.0,0.2713714787717179,1.0342244483505283,3,-1309,2283,0,11,SQ
1197,bus_3215,11.0,0.5836966280835296,0.9831928999241608,3,-1170,6962,1,8,NQ
1042,bus_3056,110.0,0.4971104666480893,1.0392825932556982,3,-996,2948,0,11,SQ
1116,bus_3134,110.0,0.2912193943925737,1.0394759467047827,3,-1006,2471,0,11,SQ
1215,bus_3233,132.0,0.7091659645689595,1.0334069699704416,3,-1195,4623,2,9,CQ
1123,bus_3141,132.0,0.6397782189236072,1.0226651991514544,3,-1145,6756,1,8,NQ
1006,bus_3019,110.0,0.3683611106002971,1.0310037495537765,3,-763,4172,2,9,CQ
1335,bus_3357,110.0,0.318991027481233,1.04400021643653,3,-274,3142,0,11,SQ
1008,bus_3021,132.0,0.5768000901626477,1.036592902205884,3,-1296,4156,2,9,CQ
1416,bus_3439,15.75,0.8673606791301236,0.96634,3,377,3571,2,9,CQ
1107,bus_3125,11.0,0.2095999529759574,1.0217436437971528,3,-1373,2400,0,11,SQ
998,bus_3011,33.0,0.4879006571087264,0.9854764171626508,3,-1396,4072,2,9,CQ
1138,bus_3156,11.0,0.7209229710695484,0.97188,3,571,4159,3,10,GG
1474,bus_3500,66.0,0.6604478008366637,1.0249158890345662,3,-139,3745,2,9,CQ
1766,bus_4150,275.0,0.8546338266691447,1.0434651639778585,4,-2282,-1835,2,13,CSA
1886,bus_4271,66.0,0.8142529437021649,1.0130723789650553,4,-2313,-3113,1,14,SESA
1881,bus_4266,66.0,0.8161716774400424,1.015371675829677,4,-2234,-3018,1,14,SESA
1907,bus_4295,66.0,0.787472213801988,1.0142211606167597,4,-1997,-2284,2,13,CSA
2057,bus_4446,11.0,0.7701558750320688,1.0118463532149826,4,-2382,-3109,1,14,SESA
10095,starbus_xf_4160_4097_4401_1,132.0,0.0,1.0,4,-3689,-1737,0,12,NSA
1935,bus_4323,66.0,0.798625334756971,1.0118480240942755,4,-1926,-2226,2,13,CSA
1894,bus_4279,66.0,0.7924140772331598,1.0147371065457174,4,-2083,-2441,2,13,CSA
1880,bus_4265,66.0,0.805730106108134,1.013864589769762,4,-2167,-3907,1,14,SESA
2078,bus_4467,11.0,0.7588754758887694,0.9944889903428884,4,-1686,-3006,1,14,SESA
1783,bus_4168,132.0,0.8841916437012604,1.0421126300352257,4,-3294,-1435,0,12,NSA
1825,bus_4210,132.0,0.7816991193442504,1.0161697322806114,4,-1444,-1776,2,13,CSA
1863,bus_4248,66.0,0.8088163010232368,1.0172843226158692,4,-2385,-2413,2,13,CSA
1941,bus_4329,66.0,0.8090232660406212,1.007789064052989,4,-1670,-2053,2,13,CSA
10088,starbus_xf_4038_4035_4036_2,66.0,0.0,1.0,4,-2644,-2675,2,13,CSA
1918,bus_4306,66.0,0.7958286891082296,1.016797285950203,4,-1608,-3338,1,14,SESA
2075,bus_4464,11.0,0.746837540215035,1.0072094364127526,4,-1626,-3336,1,14,SESA
1665,bus_4033,11.5,0.8091664559764246,0.97606,4,-2699,-2747,2,13,CSA
2062,bus_4451,11.0,0.732947960612703,0.9854358689187436,4,-2149,-2453,2,13,CSA
1748,bus_4132,66.0,0.8114371510942457,1.0118198239026803,4,-2547,-2226,2,13,CSA
1990,bus_4379,33.0,0.8096013357851564,1.0001923850414542,4,-2084,-4020,1,14,SESA
2049,bus_4438,11.0,0.7428936596452387,1.0080576459827535,4,-2191,-3149,1,14,SESA
1685,bus_4053,15.75,0.9322815892520716,0.99759,4,-1976,-2688,1,14,SESA
1754,bus_4138,275.0,0.7890621181957468,1.0623972172262666,4,-955,-2336,1,14,SESA
2013,bus_4402,11.0,0.6356764875269529,1.004087905593103,4,-3245,-1797,0,12,NSA
1824,bus_4209,132.0,0.7878954065660009,1.015700233495428,4,-1518,-1647,2,13,CSA
1785,bus_4170,132.0,0.8866412820649406,1.0394429915916916,4,-3108,-1515,0,12,NSA
1804,bus_4189,132.0,0.8394792790479975,1.0049030252240545,4,-2270,-1492,2,13,CSA
2096,bus_4485,11.0,0.749279212866205,1.01446636512431,4,-2511,-2370,2,13,CSA
2011,bus_4400,11.0,1.067375292648962,0.9816919912337284,4,-3762,-1734,0,12,NSA
2084,bus_4473,11.0,0.7063837257947675,1.003977502047599,4,-1505,-3127,1,14,SESA
2097,bus_4486,11.0,0.7524199630952008,0.9885900180955318,4,-1784,-2804,1,14,SESA
2025,bus_4414,11.0,0.7973273435779661,0.9902868146930291,4,-2087,-2646,2,13,CSA
10085,starbus_xf_4031_4028_4027_2,66.0,0.0,1.0,4,-2169,-2688,2,13,CSA
1974,bus_4363,33.0,1.0190736363398674,1.022908616305847,4,-2757,-1977,2,13,CSA
1938,bus_4326,66.0,0.8316737809291146,1.023676099374492,4,-2067,-3191,1,14,SESA
1968,bus_4357,33.0,1.0191410370973224,1.0161113451428676,4,-2980,-1919,0,12,NSA
1684,bus_4052,15.75,0.933826412361732,0.99553,4,-1991,-2671,1,14,SESA
2001,bus_4390,33.0,0.7443782250990633,1.070423013040781,4,-1258,-2001,1,14,SESA
10104,starbus_xf_4254_4377_4432_1,66.0,0.0,1.0,4,-2249,-3731,1,14,SESA
1710,bus_4083,1.0,1.2829990492954508,0.98213,4,-908,-3252,1,14,SESA
1882,bus_4267,66.0,0.8094765536715418,1.013276623566706,4,-2182,-3328,1,14,SESA
1864,bus_4249,66.0,0.8250234332553332,1.0176224845909143,4,-2040,-3485,1,14,SESA
2083,bus_4472,11.0,0.756622259918852,0.9960378312755728,4,-1519,-3336,1,14,SESA
1675,bus_4043,9.5,0.9578291278991072,0.991404630950832,4,-2428,-1596,2,13,CSA
1758,bus_4142,275.0,0.8253025665216815,1.0485248834422327,4,-1751,-2289,2,13,CSA
1780,bus_4165,132.0,0.8991645912389261,1.0063544174367105,4,-3288,-1647,0,12,NSA
1720,bus_4101,275.0,0.6990577408600129,1.05174,4,-707,-2550,1,14,SESA
1659,bus_4027,11.5,0.7979788424161514,0.98064,4,-2243,-2743,2,13,CSA
1923,bus_4311,66.0,0.7977585313977541,1.0149403132238908,4,-1657,-2805,1,14,SESA
1985,bus_4374,33.0,1.097623601575928,1.005761994770748,4,-2669,-784,0,12,NSA
1997,bus_4386,33.0,0.7501100389163782,1.0011941263297812,4,-1471,-1726,2,13,CSA
1876,bus_4261,66.0,0.7983170952040046,1.019371448674372,4,-1550,-3288,1,14,SESA
1969,bus_4358,33.0,1.0309452701785289,1.013156526222936,4,-2996,-1862,0,12,NSA
2012,bus_4401,11.0,1.0672132131531202,0.9833989508611244,4,-3745,-1757,0,12,NSA
1830,bus_4215,132.0,0.7673415404700917,1.0438487351258332,4,-1229,-2017,1,14,SESA
2005,bus_4394,33.0,0.9468987648613556,1.015303206530919,4,-882,-2787,1,14,SESA
2101,bus_4490,11.0,0.7659962083268308,0.9874496203287908,4,-2624,-2161,2,13,CSA
1810,bus_4195,132.0,1.0128511730464895,1.006160606793215,4,-2613,-1157,0,12,NSA
1681,bus_4049,0.6899999999999998,1.0285553532542693,1.0678,4,-2992,-1827,0,12,NSA
1949,bus_4338,66.0,0.8026935064452144,1.0118759096107686,4,-1897,-2008,2,13,CSA
1836,bus_4221,132.0,1.0186419303198408,1.017403885050437,4,-921,-2976,1,14,SESA
1914,bus_4302,66.0,0.7952756629131276,1.0149966254700715,4,-1637,-3056,1,14,SESA
1786,bus_4171,132.0,0.9209837496522612,1.0002844266855877,4,-2650,-1357,0,12,NSA
2015,bus_4404,11.0,0.6647317219283203,0.99926335803193,4,-3241,-1776,0,12,NSA
1704,bus_4077,11.5,0.9620733475135844,0.9070031709680416,4,-926,-2803,1,14,SESA
1731,bus_4114,275.0,0.9509042120906168,1.0456053455762444,4,-2627,-1902,2,13,CSA
1797,bus_4182,132.0,0.8824369193009854,1.047830382464256,4,-3298,-1459,0,12,NSA
1842,bus_4227,33.0,0.890133634943968,1.0218370370296206,4,-2622,-1418,0,12,NSA
1807,bus_4192,132.0,0.8382006868086461,1.0137523398236978,4,-2129,-1569,2,13,CSA
1841,bus_4226,66.0,0.8316796955240364,1.0236313626706184,4,-2009,-3012,1,14,SESA
1734,bus_4117,275.0,0.8918446426750021,1.0525380716279742,4,-2144,-1797,2,13,CSA
1959,bus_4348,33.0,1.2093277453357,0.9902487153976424,4,-4001,-1850,0,12,NSA
1696,bus_4066,15.75,0.9258467125259164,1.01738,4,-2002,-3402,1,14,SESA
10101,starbus_xf_4220_4074_4498_3,132.0,0.0,1.0,4,-898,-2745,1,14,SESA
1699,bus_4072,11.0,0.8860019606085484,1.0036,4,-993,-2257,1,14,SESA
1800,bus_4185,132.0,0.4445983174749791,1.0115021193844085,4,-2132,-986,2,13,CSA
1986,bus_4375,33.0,1.222992677655115,1.019210127992095,4,-2759,-629,0,12,NSA
10094,starbus_xf_4160_4097_4400_2,132.0,0.0,1.0,4,-3689,-1737,0,12,NSA
2104,bus_4493,11.0,0.6464491224154135,1.0880006061480592,4,-3398,-1834,0,12,NSA
1847,bus_4232,66.0,0.8049726141185106,1.0097195360942486,4,-2474,-3181,1,14,SESA
2047,bus_4436,11.0,0.77444847398318,0.9956220266247237,4,-2029,-4085,1,14,SESA
1945,bus_4334,66.0,0.7928948343799006,1.0180711441037225,4,-1759,-2530,2,13,CSA
10098,starbus_xf_4186_4230_4494_1,132.0,0.0,1.0,4,-2151,-876,2,13,CSA
1765,bus_4149,275.0,0.7836039282210141,1.062471148027493,4,-1481,-2118,1,14,SESA
1784,bus_4169,132.0,0.6902090548964975,0.9993210326214044,4,-3172,-1760,0,12,NSA
2010,bus_4399,33.0,0.8159777375864223,1.0126776164448257,4,-2620,-2183,2,13,CSA
1755,bus_4139,275.0,0.78453610356816,1.0636350732821178,4,-952,-2323,1,14,SESA
2051,bus_4440,11.0,0.7357890679729604,1.0019697428053718,4,-2215,-3825,1,14,SESA
1799,bus_4184,132.0,0.84190241513229,1.0241487717932831,4,-2137,-1434,2,13,CSA
1713,bus_4089,132.0,0.9039215339500551,1.0127009651993502,4,-3041,-1585,0,12,NSA
2095,bus_4484,11.0,0.7998389100448774,1.0032997946940874,4,-1910,-3215,1,14,SESA
1656,bus_4024,0.6899999999999998,1.1076928739159944,1.01544,4,-3059,-1328,0,12,NSA
1759,bus_4143,275.0,0.854485088714558,1.0402915457108286,4,-2306,-1996,2,13,CSA
1811,bus_4196,132.0,1.0170110134028398,1.0051099104030174,4,-2527,-1019,0,12,NSA
1708,bus_4081,1.0,1.2741973879000998,1.01253,4,-993,-3168,1,14,SESA
1729,bus_4112,275.0,0.8513125622145675,1.0406718804876574,4,-2004,-2596,2,13,CSA
1753,bus_4137,275.0,0.826236446419679,1.048193041801558,4,-1782,-2384,2,13,CSA
1808,bus_4193,132.0,0.8436883601200103,1.0113088183501295,4,-2249,-1373,2,13,CSA
1958,bus_4347,33.0,1.181280981980833,1.0068771028978034,4,-3833,-1851,0,12,NSA
2099,bus_4488,11.0,0.7655241010360622,1.002488798346629,4,-1636,-3032,1,14,SESA
10089,starbus_xf_4104_4039_4040_1,275.0,0.0,1.0,4,-2402,-1656,2,13,CSA
1793,bus_4178,132.0,0.7563422637331267,1.0096925776512176,4,-2148,-1243,2,13,CSA
2070,bus_4459,11.0,0.6863404698077824,0.9926298575409908,4,-1894,-2326,2,13,CSA
1662,bus_4030,11.5,0.7979788507935387,0.98277,4,-2224,-2738,2,13,CSA
1761,bus_4145,275.0,0.8289470874271551,1.0534779727970651,4,-1727,-2102,2,13,CSA
2017,bus_4406,11.0,0.6372179525672285,1.00581517117673,4,-3384,-1875,0,12,NSA
1947,bus_4336,33.0,0.7822492000184788,1.0145347542783552,4,-1859,-1516,2,13,CSA
1654,bus_4022,0.6899999999999998,1.1195668102203864,1.01263,4,-3032,-1224,0,12,NSA
1702,bus_4075,11.5,0.962073347513588,0.9954912852088296,4,-932,-2764,1,14,SESA
1915,bus_4303,66.0,0.7958603057985288,1.0167297927547956,4,-1601,-3239,1,14,SESA
1686,bus_4054,15.75,0.9473759319573736,0.99607,4,-1964,-2673,1,14,SESA
1745,bus_4128,275.0,0.856688022424591,1.0407798896005185,4,-1960,-2598,2,13,CSA
2058,bus_4447,11.0,0.7578420098071468,0.998934053579429,4,-2408,-3221,1,14,SESA
1967,bus_4356,33.0,1.110319688925498,0.9858139864750984,4,-3940,-1763,0,12,NSA
1648,bus_4015,0.48,1.0191410370800973,1.0170456246516886,4,-3061,-1963,0,12,NSA
1931,bus_4319,66.0,0.806309710128416,1.0168463925479674,4,-1827,-2251,2,13,CSA
10097,starbus_xf_4166_4356_4492_4,132.0,0.0,1.0,4,-3848,-1764,0,12,NSA
1672,bus_4040,13.2,0.9578291284752498,0.991404635626332,4,-2466,-1680,2,13,CSA
1815,bus_4200,132.0,0.8946545647115988,1.019258511405663,4,-2525,-1301,0,12,NSA
1791,bus_4176,132.0,0.8565021154531214,1.024190934412006,4,-2223,-1226,2,13,CSA
2003,bus_4392,33.0,0.7942242284904156,1.0102522541856167,4,-926,-2601,1,14,SESA
1717,bus_4096,33.0,1.2004512399700988,0.9846347505404892,4,-929,-3281,1,14,SESA
1976,bus_4365,33.0,0.8671868107455808,1.010321089140466,4,-2798,-1260,0,12,NSA
1838,bus_4223,132.0,0.899156328511328,1.0063985851630832,4,-3363,-1658,0,12,NSA
1885,bus_4270,66.0,0.8148730741371254,1.0139896418954444,4,-2297,-3132,1,14,SESA
1700,bus_4073,11.0,0.8103758981456839,1.0056628108986574,4,-1003,-2330,1,14,SESA
2056,bus_4445,11.0,0.7893805430665214,0.9899775437934027,4,-2376,-3188,1,14,SESA
2034,bus_4423,1.0,1.2959135766876873,1.079505122177093,4,-2868,-465,0,12,NSA
2038,bus_4427,7.6,0.8256668532193994,1.0021200067732672,4,-1900,-3493,1,14,SESA
1660,bus_4028,11.5,0.7979788424161535,0.98165,4,-2241,-2722,2,13,CSA
2059,bus_4448,11.0,0.7809006644774938,0.979851136244788,4,-2503,-3300,1,14,SESA
1803,bus_4188,132.0,0.913505458590559,1.0152900072439068,4,-2750,-1191,0,12,NSA
1822,bus_4207,132.0,0.7967558085914863,1.0172327333403517,4,-1727,-1560,2,13,CSA
1817,bus_4202,132.0,0.8031825890633604,1.02185456724895,4,-1611,-2026,2,13,CSA
2074,bus_4463,11.0,0.7245211266690275,0.986702771770832,4,-1720,-2989,1,14,SESA
2090,bus_4479,11.0,0.7882750443234373,0.9893603571060908,4,-1940,-1963,2,13,CSA
2039,bus_4428,7.6,0.8079364501234647,0.9822045441481309,4,-2072,-3582,1,14,SESA
2107,bus_4496,11.0,0.7960146594416664,1.0109129095842655,4,-929,-2573,1,14,SESA
2109,bus_4498,11.0,1.0009142785140706,1.014283369980379,4,-914,-2821,1,14,SESA
1877,bus_4262,66.0,0.8316736747272485,1.023676870114796,4,-2125,-3304,1,14,SESA
1910,bus_4298,66.0,0.7989615378264,1.0200382515808772,4,-1489,-3282,1,14,SESA
2091,bus_4480,11.0,0.7868237231089324,0.9914230510430972,4,-1918,-1872,2,13,CSA
1663,bus_4031,66.0,0.7979788797348379,1.01428437,4,-2169,-2688,2,13,CSA
1872,bus_4257,66.0,0.8108985050173964,1.0133323221374182,4,-2063,-3911,1,14,SESA
1679,bus_4047,0.6899999999999998,1.0897389117349887,1.06733,4,-2544,-1578,2,13,CSA
1674,bus_4042,10.5,0.957829158082395,0.9914046653959449,4,-2470,-1647,2,13,CSA
1639,bus_4006,11.0,1.110319688925499,0.97364344343219,4,-4015,-1769,0,12,NSA
1775,bus_4160,132.0,1.0675628260371026,1.0188641075154787,4,-3689,-1737,0,12,NSA
1917,bus_4305,66.0,0.7940089414722846,1.0148118280813296,4,-1601,-3380,1,14,SESA
2029,bus_4418,11.0,0.7989307518006196,1.0076750628989937,4,-2466,-2423,2,13,CSA
1892,bus_4277,66.0,0.8160249474007801,1.016638771161683,4,-1862,-2484,1,14,SESA
1707,bus_4080,0.6899999999999998,1.26553704446264,0.9814035742623648,4,-969,-3162,1,14,SESA
1934,bus_4322,66.0,0.8056358334301286,1.0169462639455746,4,-1850,-2218,2,13,CSA
1664,bus_4032,33.0,0.8102502236279259,0.9870118041005608,4,-2369,-1377,2,13,CSA
2037,bus_4426,7.6,0.7956562959333335,0.9986720191214256,4,-2020,-3653,1,14,SESA
1870,bus_4255,66.0,0.8102228735052428,1.0128435006969732,4,-2167,-3336,1,14,SESA
2080,bus_4469,11.0,0.7727905303341133,0.9962103538920044,4,-1639,-2861,1,14,SESA
1812,bus_4197,132.0,1.1015481300314265,1.0054383499249433,4,-2609,-831,0,12,NSA
1703,bus_4076,11.5,0.9620733475135878,0.9186016769906532,4,-943,-2787,1,14,SESA
1744,bus_4127,33.0,1.0062122406668237,0.9993675762719262,4,-2654,-894,0,12,NSA
1641,bus_4008,1.0,1.0226967584905304,0.9941,4,-2595,-596,0,12,NSA
1839,bus_4224,132.0,0.8103758981456861,1.0437560991902743,4,-973,-2291,1,14,SESA
1993,bus_4382,66.0,0.8216879350564416,1.0178960401353152,4,-2428,-2099,2,13,CSA
1671,bus_4039,13.2,0.9578291284752464,0.9914046356263304,4,-2452,-1688,2,13,CSA
1943,bus_4332,66.0,0.8142516576866973,1.0145022614042054,4,-2030,-3754,1,14,SESA
1658,bus_4026,0.6899999999999998,0.9304113128825348,0.99318,4,-2919,-1065,0,12,NSA
1953,bus_4342,66.0,0.7957188377582693,1.014782842832906,4,-1640,-2952,1,14,SESA
1900,bus_4285,66.0,0.812558434802918,1.0157180982873784,4,-1784,-2602,1,14,SESA
1653,bus_4020,0.6899999999999998,1.0583632987547236,1.02561,4,-2827,-1995,2,13,CSA
1661,bus_4029,11.5,0.7979788507935229,0.97347,4,-2227,-2760,2,13,CSA
2063,bus_4452,11.0,0.7275777214371074,0.9889321003885154,4,-2117,-2487,2,13,CSA
1957,bus_4346,33.0,0.9223536496280494,1.00259921711196,4,-3660,-1696,0,12,NSA
10092,starbus_xf_4104_4045_4046_4,275.0,0.0,1.0,4,-2402,-1656,2,13,CSA
2035,bus_4424,11.0,0.763335183505741,0.9916961146821528,4,-1938,-3768,1,14,SESA
1781,bus_4166,132.0,1.129165294240265,1.002785550198709,4,-3848,-1764,0,12,NSA
1749,bus_4133,275.0,0.8481600839479384,1.0387360565117372,4,-2072,-2841,2,13,CSA
1742,bus_4125,275.0,0.8509543050823042,1.040031698496496,4,-2074,-2389,2,13,CSA
1650,bus_4017,0.48,1.0309452701672397,1.0137875449325429,4,-3070,-1848,0,12,NSA
1932,bus_4320,66.0,0.7997764921424011,1.014260677706131,4,-1945,-2363,2,13,CSA
1937,bus_4325,66.0,0.8083087748461812,1.0124286013130115,4,-1886,-1930,2,13,CSA
2031,bus_4420,11.0,0.7664182832418037,0.9951913992615308,4,-2382,-2515,2,13,CSA
1752,bus_4136,275.0,0.8331785448635991,1.0446225641827658,4,-2015,-2389,2,13,CSA
1712,bus_4085,33.0,1.0313726816255762,1.00997,4,-2465,-1810,2,13,CSA
1982,bus_4371,33.0,0.8189945593512353,0.995026343506634,4,-2321,-1420,2,13,CSA
1649,bus_4016,0.48,1.0309452701674666,1.0137635157707443,4,-3064,-1874,0,12,NSA
2067,bus_4456,11.0,0.749768060001906,0.9920889404088218,4,-2245,-2834,2,13,CSA
2098,bus_4487,11.0,0.774760806618118,0.99591405201102,4,-2070,-4112,1,14,SESA
1635,bus_4002,275.0,0.934580588158561,1.0512629330519043,4,-2616,-1803,2,13,CSA
1821,bus_4206,132.0,0.8069656567833875,1.0197211652870053,4,-1840,-1583,2,13,CSA
1844,bus_4229,66.0,0.419103271683612,0.9875839377386504,4,-2143,-896,2,13,CSA
2111,bus_4500,33.0,0.8890799064643558,1.0370145513826667,4,-2424,-1109,0,12,NSA
1727,bus_4110,275.0,0.9285295256352528,1.045087042934149,4,-2493,-1830,2,13,CSA
2069,bus_4458,11.0,0.7326430340741841,1.002272046533859,4,-2045,-2244,2,13,CSA
1950,bus_4339,66.0,0.7977919291009136,1.0148922709240782,4,-1757,-2733,1,14,SESA
1763,bus_4147,275.0,0.8448337032796788,1.033861945066547,4,-1685,-2651,2,13,CSA
2089,bus_4478,11.0,0.7604763072174864,1.0007311423184946,4,-1922,-2096,2,13,CSA
2055,bus_4444,11.0,0.7882079060459322,0.9921862704248082,4,-2351,-3218,1,14,SESA
1851,bus_4236,66.0,0.8110477083231303,1.0183687797308527,4,-2396,-2385,2,13,CSA
2076,bus_4465,11.0,0.7542854251615241,0.9984864157545544,4,-1608,-3485,1,14,SESA
1912,bus_4300,66.0,0.8036893189955587,1.017589124516057,4,-1720,-2576,1,14,SESA
